Untuk tipe periode ""Berulang"", tanggal berakhir harus kelipatan dari jumlah hari. Contoh: tanggal mulai = 2021-05-01, jumlah hari = 10 hari, jika kamu ingin pengaturan ini diulang 2x (3 periode), tanggal berakhir = 2021-05-30.",
10499648933,Tanaman Pepino Kondisi Berbuah atau Berbunga,137764179511,,,,19900,,870,0,,,,,
10377177782,Tanaman Calathea Striped Pink,77993151282,,,,25000,,999,0,,,,,
10377177143,Tanaman Calathea Multicolor,140776596266,,,,9900,,970,0,,,,,
10277177158,Tanaman Calathea Maranta Sayap Merak,37994933894,,,,40500,,998,0,,,,,
10230156679,Tanaman Hias Furing Kura,46984775412,,,,28000,,997,0,,,,,
10177182747,Tanaman Hias Blue Bell berbunga,114405895992,,,,13000,,997,0,,,,,
10077187198,Tanaman Hias Magnolia Coco / Bunga Cempaka Telor putih,132918792923,,,,29000,,916,0,,,,,
9997357951,Tanaman Hias Yellow Buttercup,140776682064,,,,14900,,997,0,,,,,
9965915042,Tanaman Wooley Congea atau shower orchid,55898070677,,,,55000,,991,0,,,,,
9965909960,Tanaman bambu Cina hijau,75898047743,,,,29900,,974,0,,,,,
9965909891,Tanaman Chloropitum comossum atau bulu ayam keriting,92697775558,,,,34000,,999,0,,,,,
9913747636,Tanaman Mawar Patience,53654854214,,,,12000,,1983,0,,,,,
9897358335,Tanaman Hias Sansevieria Pagoda,114405844880,,,,19900,,997,0,,,,,
9865915017,Kaktus agave victoriae reginae,26300467845,,,,99000,,997,0,,,,,
9865909944,Tanaman kaktus Lobivia Koganmaru,55898047749,,,,23850,,993,0,,,,,
9826071790,Paket 4 Tanaman Bunga Mawar Rambat,24748211157,,,,43000,,1818,0,,,,,
9826008501,Tanaman Mawar import Cherry Brendy,64163593949,,,,9900,,1932,0,,,,,
9765915049,Tanaman Succulent ECHEVERIA SNOWBALL import,35898070264,,,,35000,,999,0,,,,,
9765909982,tanaman kaktus tasbih - grown leaf cactus,100591592187,,,,35000,,998,0,,,,,
9765909912,tanaman kaktus mickey mouse size L bagus,45898047617,,,,29900,,984,0,,,,,
9665909995,Tanaman Kaktus Sukulen Hawortia Variegata,55898069997,,,,89910,,997,0,,,,,
9665899309,Tanaman succulent jade plant,55898071031,,,,19000,,992,0,,,,,
9613751551,Tanaman Bunga Mawar Katerose,63654779823,,,,9900,,1868,0,,,,,
9565915082,Tanaman Kaktus Sukulen Cereus Tetragonus,26300493834,,,,19900,,992,0,,,,,
9565909887,Tanaman kaktus kubis succulent import,75898047141,,,,19900,,992,0,,,,,
9465899312,Tanaman Pacar Cina / Chinese Perfumed tree,35898070821,,,,18549,,997,0,,,,,
9416986657,Tanaman Rosemary pengusir nyamuk,80908865598,,,,14600,,1238,0,,,,,
9413801748,Bibit Tanaman Mawar Charming Piano,43656694947,,,,9900,,1801,0,,,,,
9365909974,Tanaman kaktus gymno Tricolour besar,35898047047,,,,39900,,997,0,,,,,
9365909892,Tanaman Kaktus Golden Rotund,55898046986,,,,19900,,999,0,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774251,Flori pink,,,9900,,4592,2,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774246,rambat putih,,,11610,,4334,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,118294208281,Pupuk mawar,,,3500,,4373,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774254,Flori colorado,,,10710,,5472,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774245,flori kuning,,,10710,,4046,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774244,Jabrik,,,11610,,5535,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774250,babyrose,,,9910,,4614,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774247,jepang pink fanta,,,11610,,5395,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,246978680496,rambat Constance,,,17900,,4871,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774248,Lotus merah fanta,,,11610,,5492,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,246978680494,rambat moncour,,,17900,,4044,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774249,Rambat merah,,,11610,,5273,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774252,rambat pink,,,10710,,4470,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774253,rambat pink soft,,,11610,,5036,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774255,Rambat orange,,,11610,,5290,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,54698774256,jepang merah,,,11610,,3367,,,,,,
9338672970,Tanaman Bunga mawar jepang rambat kondisi berbunga dan bebas pilih,246978680495,rambat Potwife,,,17900,,4920,,,,,,
9285836747,Tanaman jarak merah Toga,101278713746,,,,19000,,997,0,,,,,
9113764365,Bibit Tanaman Mawar Dolcetto,24289183329,,,,12000,,1847,0,,,,,
8897362950,Tanaman Hias Sikat Botol Variegata,132918857641,,,,24300,,998,0,,,,,
8816998648,Tanaman Beringin Dolar Varigata,43757326501,,,,29900,,1998,0,,,,,
8686836075,Tanaman Valerian Hutan,94006225961,,,,17100,,993,0,,,,,
8665894782,Tanaman kaktus mouse nose,110591591543,,,,22500,,993,0,,,,,
8565919780,Tanaman kaktus ruby Import aneka warna,82698359875,pink ruby,,,75000,,999,0,,,,,
8565919780,Tanaman kaktus ruby Import aneka warna,82698359876,Red ruby,,,75000,,998,,,,,,
8565919780,Tanaman kaktus ruby Import aneka warna,82698359877,yellow slash,,,75000,,998,,,,,,
8565919780,Tanaman kaktus ruby Import aneka warna,82698359874,purple splash,,,69900,,999,,,,,,
8565894711,Tanaman hias kriptantus pink,65898047202,,,,25000,,999,0,,,,,
8515936528,Tanaman Kembang Telang,43716087780,,,,16900,,1948,0,,,,,
8484512766,Tanaman hias puring kirana,36708006712,,,,15300,,999,0,,,,,
8465894756,Tanaman Kaktus Golden Barrel,82697781520,,,,49900,,999,0,,,,,
8386873428,Tanaman jeruk calamonde atau jeruk kesturi berbuah,56813051668,,,,37000,,993,0,,,,,
8365894796,Tanaman Kaktus white ghost lactea,35898069475,,,,35000,,999,0,,,,,
8097417453,Tanaman Hias Canna,67993411095,,,,18000,,999,0,,,,,
7907590170,Tanaman bougenville ungu,21865334427,,,,27000,,1979,0,,,,,
7907590144,Tanaman flame vine atau stefanot orange,30960407540,,,,37500,,1999,0,,,,,
7907590130,Tanaman jenggot musa / jenggot nabi. Tanpa media.,30960407539,,,,31500,,1979,0,,,,,
7907590117,Tanaman bougenville orange,30960423525,,,,29000,,1990,0,,,,,
7907590114,Tanaman torenia pot Pink,30960423522,,,,19900,,1999,0,,,,,
7907590111,Tanaman Torenia pot biru,30960423521,,,,19900,,1999,0,,,,,
7907590110,Tanaman torenia pot ungu,30960423520,,,,19900,,1999,0,,,,,
7907590109,Tanaman Mirten. bahan buat bonsai,50960407358,,,,12150,,1995,0,,,,,
7907590106,Tanaman beringin Dollar,30960423452,,,,25200,,1980,0,,,,,
7868407885,Tanaman Aphelandra,62350510039,,,,26910,,1999,0,,,,,
7807590196,Tanaman gantung begonia kuping macan,30960423451,,,,39000,,1999,0,,,,,
7807590192,Tanaman Hias Begonia red carpet,60960407169,,,,29900,,1999,0,,,,,
7807590191,Tanaman Hias Bunga Begonia Mawar Pink tumpuk,30960423449,,,,24219,,1999,0,,,,,
7807590185,Tanaman Hipotes merah,60960407168,,,,22950,,1999,0,,,,,
7807590170,Tanaman Lemon Balm,70960407107,,,,14900,,1982,0,,,,,
7807590167,Tanaman Dondong Laut,70960407104,,,,27000,,1999,0,,,,,
7807590165,Tanaman Dracena bambu putih hijau,21865334173,,,,35000,,1999,0,,,,,
7707598074,bibit buah delima arab,21865334172,,,,85000,,1999,0,,,,,
7707598052,bibit buah jeruk tangan budha siap berbuah,50960407044,,,,53910,,0,0,,,,,
7707598050,bibit buah kelengkeng merah,50960407043,,,,80910,,1999,0,,,,,
7707598045,bibit buah delima thaif,50960407042,,,,70000,,1999,0,,,,,
7707598043,bibit buah tin hijau atau tin green yordan,50960407040,,,,39900,,1999,0,,,,,
7707598031,bibit buah tin afrika,50960407041,,,,150000,,1997,0,,,,,
7707598029,bibit cocoplum,70960423086,,,,200000,,1999,0,,,,,
7707598027,bibit buah sukun,70960423084,,,,28800,,1999,0,,,,,
7707598024,bibit plum manila,70960406674,,,,98990,,1999,0,,,,,
7707598020,bibit alpukat hass,70960422974,,,,49900,,1999,0,,,,,
7707598016,bibit blimbing bangkok merah,60960406719,,,,51000,,1999,0,,,,,
7707598008,bibit buah black sapote,70960422957,,,,53910,,1999,0,,,,,
7707598003,bibit jambu farang,70960423083,,,,44910,,1995,0,,,,,
7607598097,bibit jambu varigata,70960406594,,,,23490,,1999,0,,,,,
7607598083,bibit sirsak merah,70960406570,,,,44100,,1999,0,,,,,
7607598081,bibit cherry jepang,60960406657,,,,63900,,1998,0,,,,,
7607598079,bibit mangga alpukat,60960406641,,,,42300,,1999,0,,,,,
7607598078,bibit anggur brazil preco,70960423082,,,,89100,,1999,0,,,,,
7607598077,bibit buah naga kuning,21865345320,,,,40500,,1996,0,,,,,
7607598076,bibit manggis jepang,21865333783,,,,49500,,1999,0,,,,,
7179721296,Tanaman Monstera Adansonii / Janda Bolong,90903779691,,,,15900,,1996,0,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582557,Kuning,mawar_01,mawar_01,9900,,1941,2,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",29331182657,Rambat belum stek,,,9900,,987,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",204910796141,Pupuk mawar,,,3900,,1936,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582548,Bicolor,,mawar_01,9900,,1990,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",205038764391,merah tanpa duri,,,9900,,895,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582553,Ungu muda,,mawar_01,9900,,1904,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582544,Carasel,,mawar_01,9900,,1969,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582546,Blackrose,,mawar_01,9900,,1941,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",205038764389,babyrose,,,9900,,981,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582550,Ungu Tua,,mawar_01,9900,,1846,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582555,pelangi,,mawar_01,9900,,1940,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14176871801,Syahdu,,mawar_01,9900,,1936,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582552,Orange,,mawar_01,9900,,1926,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582551,Merah,,mawar_01,9900,,1901,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",205038764390,eclaire,,,9900,,990,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14176871803,Candy pink,,mawar_01,9900,,1903,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582547,Candy Garis,,mawar_01,9900,,1986,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582556,Putih,,mawar_01,9900,,1944,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582558,Salem,,mawar_01,9900,,1934,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582549,Peach,,mawar_01,9900,,1938,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582554,Pink,,mawar_01,9900,,1980,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14177582545,Colorado,,mawar_01,9900,,1937,,,,,,
7016816171,"Tanaman bunga mawar berbunga termurah, bebas pilih / @100gram / 1kg muat 12 tanaman",14176871799,Candy kuning,,mawar_01,9900,,1924,,,,,,
6681637616,Media Tanam Cocofiber Super / Serabut Kelapa Halus,24697133844,,,,9000,,1993,0,,,,,
6307589970,Tanaman Kadaka mini,60960406501,,,,26000,,1999,0,,,,,
6307589967,tanaman cabe jawa,60960406500,,,,20700,,1999,0,,,,,
6307589960,Tanaman pikok Pink.,60960406499,,,,12600,,1994,0,,,,,
6307589955,Tanaman sambung nyawa,60960406360,,,,17100,,1998,0,,,,,
6307589943,Tanaman melati bali,60960406358,,,,29900,,1912,0,,,,,
6307589933,Tanaman Karet Kebo Varigata,31174972487,,,,58500,,1999,0,,,,,
6307589926,Tanaman Bambu hoki spiral,60960406357,,,,65000,,1994,0,,,,,
6307589920,Tanaman hias begonia dollar atau peperomia,40960406451,,,,17910,,1998,0,,,,,
6307589917,Tanaman hias begonia bunga pink,50960406297,,,,21870,,1999,0,,,,,
6307589916,Tanaman Swedish Begonia Variegata,40960406330,,,,15390,,1998,0,,,,,
6283474414,Tanaman Silver Dust,54427997339,,,,17900,,1999,0,,,,,
6207589998,Tanaman bibit buah Jambu air Dalhari,30960406552,,,,29900,,1993,0,,,,,
6207589995,Bougenville Putih,50960422575,,,,29000,,1997,0,,,,,
6207589994,Tanaman Dracena Bambu kuning,40960406329,,,,22500,,1997,0,,,,,
6207589993,Tanaman bibit Jambu air Khio Jok 60cm,30960407010,,,,39000,,1995,0,,,,,
6207589992,Bibit Tanaman Chamomile,60960422720,,,,39900,,0,0,,,,,
6207589990,Calladium Black Magic atau keladi hitam gurat.,41174966696,,,,27000,,1998,0,,,,,
6207589988,Tanaman rumput biru sudah rimbun.,50960406158,,,,16000,,1999,0,,,,,
6167982732,Bibit Tanaman Jahe Merah,62309397245,,,,22000,,1984,0,,,,,
5907597869,bibit buah tin kuning / tin yellow jordan,50960406157,,,,45000,,1999,0,,,,,
5907597837,bibit ciplukan jumbo,60960422449,,,,38070,,1998,0,,,,,
5907597836,bibit buah jeruk batu 55,50960422347,,,,39000,,1999,0,,,,,
5907597835,bibit buah nam nam,50960406156,,,,85000,,1999,0,,,,,
5907597833,bibit natal plum,50960406052,,,,54000,,1999,0,,,,,
5907597824,bibit buah naga merah,50960406053,,,,40000,,1998,0,,,,,
5907597821,bibit jengkol super,40960406151,,,,30000,,1998,0,,,,,
5907597813,bibit buah delima spanyol biji lunak,50960422309,,,,59900,,1999,0,,,,,
5907597808,bibit buah black pitomba / cherry manis brazil,50960406035,,,,150000,,1999,0,,,,,
5907597806,bibit sawo varigata,50960406036,,,,44910,,1999,0,,,,,
5907590230,Tanaman zaitun 80cm up,41174966700,,,,179910,,1999,0,,,,,
5807597878,bibit buah tin nergone,50960406032,,,,54000,,1998,0,,,,,
5807597869,bibit jambu kerikil varigata,30960422275,,,,16119,,1999,0,,,,,
5807597868,bibit plum kuning/yellow plum,50960405916,,,,81000,,1999,0,,,,,
5807597866,bibit buah mangga manalagi,50960405915,,,,29900,,1997,0,,,,,
5807597855,bibit markisa manis,30960422186,,,,37500,,1989,0,,,,,
5807597854,bibit buah kepel,30960422185,,,,72000,,1999,0,,,,,
5807597852,bibit dukong / duku tanpa biji,40960422083,,,,69000,,1999,0,,,,,
5807597850,bibit silver berry,70960405773,,,,29000,,1999,0,,,,,
5807597846,bibit jambu alpukat,70960405774,,,,49500,,1996,0,,,,,
5807597842,bibit kelengkeng matalada,40960422053,,,,49000,,1998,0,,,,,
5807597839,bibit jamblang putih / juwet putih,70960405768,,,,35100,,1998,0,,,,,
5807597822,bibit buah kedondong bangkok merah,21865332933,,,,49900,,1998,0,,,,,
5807597821,bibit jambu rawing,30960405757,,,,49000,,1999,0,,,,,
5807597820,bibit black sapote,21865332932,,,,47790,,1999,0,,,,,
5807597819,bibit plum ungu,21865332931,,,,299000,,1999,0,,,,,
5707598123,bibit buah kelengkeng merah langka,70960405638,,,,89100,,1999,0,,,,,
4607586109,Tanaman zaitun 80cm up,30960405756,,AF418,,179910,,1994,0,,,,,
4507598116,bibit plum kuning atau yellow plum,21865332784,,,,81000,,1998,0,,,,,
3870631806,Bibit Tanaman Buah Jeruk Dekopon,72643369126,,,,43000,,1998,0,,,,,
3785058687,Tanaman Mawar Batik Orange,25227128632,,,,9900,,1979,0,,,,,
3268146767,Bibit Tanaman Dandelion,52309166541,,,,17910,,1996,0,,,,,
3061184895,Tanaman Kaktus Coral Hijau,65898070984,,,,19900,,991,0,,,,,
2918921036,Paket tanaman 4 bunga hortensia,53722813869,,,,39900,,1939,0,,,,,
2719941527,Tanaman Nolina,70960405637,,,,29900,,1982,0,,,,,
2593578414,Paket Tanaman Suka suka. harga menyesuaikan.,41174966699,,,,85000,,1999,0,,,,,
2382144553,Tanaman buah biriba,70960405636,,,,67500,,1999,0,,,,,
2382142154,Tanaman Agave Leopoldii,60960421654,,,,55000,,1993,0,,,,,
2382141930,Tanaman air mata pengantin,21865344089,,,,49500,,1999,0,,,,,
2382141927,Bunga daylily kuning,21865344088,,,,19900,,1999,0,,,,,
2382141921,Pasiflora Merah,60960421640,,,,22500,,1992,0,,,,,
2382141920,Tanaman obat herbal Adas,50960421533,,,,21600,,1997,0,,,,,
2382141919,Tanaman agave Mediopicta,21865344090,,,,35910,,1997,0,,,,,
2382141918,Tanaman marigold / kenikir orange Berbunga,50960421524,,,,26100,,1977,0,,,,,
2382141909,Senggani / Taibo China,50960421502,,,,25200,,1999,0,,,,,
2382141907,Tanaman Marigold kuning / kenikir kuning Kondisi Berbunga,60960405424,,,,21600,,1999,0,,,,,
2382141899,Tanaman Sirih Kuning,50960421501,,,,22500,,1991,0,,,,,
2382141898,Krisan Putih,21865343959,,,,12000,,1997,0,,,,,
2382141882,"Tanaman Sri Rejeki , aglonema murah.",21865343895,,,,20610,,1997,0,,,,,
2382141878,Tanaman Wijaya Kusuma Ungu Kondisi Berbunga,21865343896,,,,26730,,1988,0,,,,,
2382141876,Tanaman Hortensia Holland Ungu/ hydrangea / Pancawarna kondisi berbunga,50960421393,,,,29700,,1978,0,,,,,
2382141872,Tanaman Daun Salam rimbun berakar lebat,50960405222,,,,15900,,1840,0,,,,,
2382141868,Tanaman Sirih Golden,50960405221,,,,30000,,1997,0,,,,,
2382141867,Tanaman Greek Oregano / bumbu dapur,50960421344,,,,29000,,1995,0,,,,,
2382141865,Tanaman sirih merah,50960405204,,,,25000,,1977,0,,,,,
2382141864,"Tanaman Aglonema Waterplay ,aglonema murah",50960421251,,,,31500,,1999,0,,,,,
2382141858,Tanaman buah Sawo Mentega 60cm,50960421234,,,,30780,,1987,0,,,,,
2382141841,Tanaman Sirih Gading,21865343703,,,,29900,,1997,0,,,,,
2382141840,Tanaman Kaktus Import orange Kombinasi,21865343704,,,,44900,,1999,0,,,,,
2382141839,Tanaman Melati Jepang,21865343702,,,,9000,,1901,1,,,,,
2382141837,Tanaman Aglonema Bidadari,22058645366,,,,120000,,1999,0,,,,,
2382141835,Tanaman Daun kare atau Salam Koja,50960421167,,,,24900,,1923,0,,,,,
2382141833,"Tanaman Aglonema Diven, aglonema murah",21865343532,,,,19900,,1999,0,,,,,
2382141831,Tanaman Sirih Keraton atau sirih wulung,70960404939,,,,29700,,1997,0,,,,,
2382141830,Tanaman Ciangmai Jakarta Dewasa Daun lebat.,50960421131,,,,55000,,1999,0,,,,,
2382141828,Tanaman Sirih Hijau,70960404938,,,,16119,,1953,0,,,,,
2382141827,"Aglonema Sparkle , aglonema murah atau Anggun Ayu",40960421073,,,,26100,,1999,0,,,,,
2312695972,Tanaman lidah buaya atau aloevera,70960404774,,,,14580,,1994,0,,,,,
2312694866,Tanaman bunga azalea putih,40960421048,,,,26100,,1990,0,,,,,
2312693912,Aglonema super white koleksi,70960404741,,,,117500,,1999,0,,,,,
2312693911,Tanaman Hias Bunga Pancawarna Ungu / Purple Hydrangea,70960404740,,,,28800,,1990,0,,,,,
2312693908,Bibit Tanaman Red berry,60960404726,,,,17910,,1990,0,,,,,
2312693907,Tanaman Bunga Melati Pandan Wangi,50960420882,,,,35910,,1873,0,,,,,
2312693906,BIBIT TANAMAN BUNGA PETREA,50960420881,,,,29900,,1953,0,,,,,
2312693905,anggrek bulan koleksi type B,60960404682,,,,135000,,1999,0,,,,,
2312693903,Tanaman Palem pinang merah,60960404680,,,,39900,,1947,0,,,,,
2312693902,Bibit Tanaman Hias Caladium Varigata Macrorrhiza,50960420754,,,,29900,,1994,0,,,,,
2312693899,Tanaman Kadaka,60960404598,,,,26100,,1999,0,,,,,
2312693897,Tanaman Hydrangea Forever Pink ( Bunga Hortensia ),50960420755,,,,28800,,1944,0,,,,,
2312693892,Anggrek bulan koleksi type D,50960420753,,,,135000,,1999,0,,,,,
2312693891,Tanaman Kuping gajah silver asli 100%.,22058645367,,,,49000,,1999,0,,,,,
2312693889,Tanaman Hias Bunga fuchsia ( Anting India) Merah Putih,21865343960,,,,35000,,1999,0,,,,,
2312693887,Anggrek bulan koleksi type E,70960404444,,,,135000,,1999,0,,,,,
2312693886,Keladi hitam atau calladium black magic,70960420592,,,,29000,,1998,0,,,,,
2312693884,Tanaman ande ande lumut,60960420670,,,,19900,,1979,0,,,,,
2312693883,Tanaman Dahlia putih kondisi berbunga,60960420620,,,,22000,,1998,0,,,,,
2312693882,Tanaman bunga matahari mini kondisi berbunga.,31174961060,,,,29900,,0,0,,,,,
2312693881,Tanaman hias Soka Jepang putih,40960404428,,,,19800,,1998,0,,,,,
2312693878,Bibit Bunga/Tanaman Jadi SEDAP MALAM,40960404427,,,,14900,,1633,0,,,,,
2312693874,Tanaman philodendron / Jendron,60960420552,,,,8910,,1967,0,,,,,
2312693872,Tanaman pelancar ASI atau daun katuk atau daun katu,60960420543,,,,22000,,1994,0,,,,,
2312693871,Tanaman Anggrek golden boy kondisi berbunga,40960420458,,,,29900,,1973,0,,,,,
2312693870,Bibit Tanaman Hias Red Caladium,40960420400,,,,60000,,1999,0,,,,,
2312693869,Calladium atau keladi varigata,40960420388,,,,29900,,1998,0,,,,,
2312693868,TANAMAN Bougenville varigata (sekilo isi 4),30960420488,,,,29900,,1929,0,,,,,
2312693867,Tanaman Daun Kelor,30960420487,,,,28000,,1911,0,,,,,
2312693866,Bibit Tanaman Palem Ekor Tupai 30cm,21865331434,,,,26910,,1882,0,,,,,
2312693865,Anggrek bulan koleksi type C,70960420236,,,,135000,,1999,0,,,,,
2312693864,Tanaman Hias Palem Sikas 30 cm,70960420235,,,,34900,,1619,0,,,,,
2312689855,Bibit Tanaman Buah Mangga Madu,70960404051,,,,25200,,1997,0,,,,,
2312689841,Tanaman Buah Strawberry Australia Jumbo - Bibit Pohon Strawbery Merlan strawberry California,70960404050,,,,14900,,1674,0,,,,,
2312689836,AF Bibit Pohon Tanaman Buah Nangka Madu,70960420611,,,,25920,,1997,0,,,,,
2312689835,AF Bibit Tanaman Buah Mangga Irwin,70960420104,,,,32000,,1992,0,,,,,
2312689830,Bibit Tanaman Buah Terong Belanda 50cm,70960403964,,,,49900,,1991,0,,,,,
2312689829,Bibit Tanaman Buah Srikaya Jumbo,70960403962,,,,35910,,1995,0,,,,,
2312689828,AF Bibit Jambu Air Madu Deli -Tanaman Buah Hidup-,70960403960,,,,23900,,1969,0,,,,,
2312689826,"AF Bibit Petai / Pete, berkualitas (tangkai buah banyak), siap tanam",70960403839,,,,34000,,1987,0,,,,,
2312689822,AF Bibit Tanaman Buah Cherry Vietnam Manis,70960403838,,,,24219,,1947,0,,,,,
2312689821,AF bibit tanaman buah alpukat non biji,50960419992,,,,35100,,1996,0,,,,,
2312689819,Bibit Buah Pisang Cavendis - Tinggi 40cm,40960420030,,,,33000,,1997,0,,,,,
2312689817,Bibit Tanaman Buah Mangga Gedong Gincu,40960420021,,,,26100,,1994,0,,,,,
2312689816,AF Bibit Tanaman Buah Ceri Vietnam,30960419899,,,,28000,,1999,0,,,,,
2312689815,Bibit Tanaman Buah Jambu Bangkok kondisi berbuah atau berbunga,21865331139,,,,35100,,1998,0,,,,,
2312689812,Bibit Buah Delima Merah - Tinggi 40cm,21865331124,,,,25200,,1950,0,,,,,
2312689811,Bibit Buah Belimbing Madu - Tinggi 60cm,21865331123,,,,39900,,1991,0,,,,,
2312689809,Bibit Buah Mangga Apel,21865331122,,,,29000,,1999,0,,,,,
2312689808,Bibit Buah Juwet Hitam,21865331019,,,,36450,,1994,0,,,,,
2312689805,Bibit Buah Jeruk Purut - Ukuran 40cm,40960403669,,,,19900,,1692,0,,,,,
2312689804,Bibit Tanaman Buah Jambu Air Super Green 60cm,40960403668,,,,26910,,1997,0,,,,,
2312689802,Bibit Tanaman Buah Jambu Air Madu Deli,40960403667,,,,25200,,1995,0,,,,,
2312689800,Bibit Buah Alpukat Aligator - Tinggi 60cm,40960403666,,,,44100,,1998,0,,,,,
2312689799,Bibit Tanaman Buah Mangga Irwin,70960420105,,,,28800,,1999,0,,,,,
2312689795,bibit buah kelapa pandan wangi srilangka,40960403558,,,,650000,,1999,0,,,,,
2312689794,Bibit Tanaman Buah Jeruk Lemon California tanpa biji,40960403556,,,,49000,,1968,0,,,,,
2312689793,Bibit Buah Jeruk Siam Madu - Tinggi 40cm,30960419738,,,,29900,,1997,0,,,,,
2312689791,AF Tanaman Durian Matahari 60cm,30960419739,,,,49500,,1999,0,,,,,
2312689790,Bibit Tanaman Buah Nangka Madu,40960403551,,,,24300,,1994,0,,,,,
2312689788,Bibit Tanaman Buah Jeruk Siam Madu,30960419610,,,,23490,,1999,0,,,,,
2312689787,Bibit Buah Leci kom,30960403468,,,,49900,,1996,0,,,,,
2312689786,Bibit Tanaman Buah Markisa Manis,30960403466,,,,45000,,1992,0,,,,,
2312689783,Bibit tanaman buah Jeruk Kingkit,30960403467,,,,35000,,1999,0,,,,,
2312689777,Bibit Buah Alpukat Miki - Tinggi 60cm,30960403465,,,,35100,,1998,0,,,,,
2312689776,Bibit Tanaman Buah Apel India / Putsa,30960403420,,,,29900,,1981,0,,,,,
2312689775,Bibit Tanaman Buah Matoa,70960419391,,,,45000,,1995,0,,,,,
2312689772,Bibit Tanaman Buah Mangga Kio Jay,30960403418,,,,26100,,1997,0,,,,,
2312689765,Bibit Buah Duku Palembang - Tinggi 40cm,70960419390,,,,38000,,1999,0,,,,,
